game_id,season,ou_line,q3_cumul,q4_total,final_total,q3_lead,avg_q_pace,pace_ratio,h1_total,q1_total,q2_total,q3_total,pace_trend,scoring_variance,late_q3_pts,late5_q3_pts,early_q3_pts,q3_intra_accel,three_rate,ft_rate,two_rate,q3_three_rate,q3_ft_rate,q3_max_run,q3_max_dry_spell,q3_turnovers,q3_fouls,q1_scoring_plays,q2_scoring_plays,q3_scoring_plays,scoring_play_trend,scoring_play_variance,lead_volatility,lead_range,q3_lead_change,late_q3_scoring_plays
401360847,2021-22,226.5,162,55,217,20,54.0,0.9536423841059603,98,45,53,64,19,7.788880963698615,14,26,32,0,0.17045454545454544,0.36363636363636365,0.4659090909090909,0.2727272727272727,0.3333333333333333,8,1317.0,4,12,25,30,33,8,3.299831645537222,3.115738417176974,10,-2,7
401360848,2021-22,236.0,174,63,237,34,58.0,0.9830508474576272,123,57,66,51,-6,6.164414002968976,14,20,29,-7,0.16853932584269662,0.2247191011235955,0.6067415730337079,0.17857142857142858,0.35714285714285715,10,1760.0,3,11,30,31,28,-2,1.247219128924647,2.744631658067729,14,-9,8
401360849,2021-22,232.0,205,53,258,27,68.33333333333333,1.1781609195402298,142,78,64,63,-15,6.847546194724712,2,10,44,-25,0.1565217391304348,0.391304347826087,0.45217391304347826,0.13157894736842105,0.5,6,2124.0,9,21,37,40,38,1,1.247219128924647,2.64565798485736,11,3,2
401360850,2021-22,213.5,141,62,203,5,47.0,0.8805620608899297,108,51,57,33,-18,10.198039027185569,7,11,19,-5,0.17073170731707318,0.45121951219512196,0.3780487804878049,0.29411764705882354,0.35294117647058826,19,109.0,7,13,31,34,17,-14,7.408703590297623,6.193355782289699,19,-11,3
401360851,2021-22,231.5,183,63,246,13,61.0,1.0539956803455723,126,62,64,57,-5,2.943920288775949,14,22,28,1,0.24444444444444444,0.2222222222222222,0.5333333333333333,0.125,0.375,7,1278.0,4,12,27,31,32,5,2.160246899469287,2.765927160240931,12,-5,7
401360852,2021-22,240.5,170,52,222,0,56.666666666666664,0.9424809424809425,129,62,67,41,-21,11.2644968324772,11,18,21,-1,0.2,0.3111111111111111,0.4888888888888889,0.13043478260869565,0.34782608695652173,7,2275.0,2,12,30,37,23,-7,5.715476066494082,1.8774607609469385,7,5,7
401360853,2021-22,220.0,175,57,232,5,58.333333333333336,1.0606060606060606,131,53,78,44,-9,14.383632673594278,7,11,31,-18,0.125,0.3333333333333333,0.5416666666666666,0.17391304347826086,0.30434782608695654,9,112.0,4,7,29,44,23,-6,8.831760866327848,4.621672991314846,18,18,4
401360854,2021-22,229.5,185,51,236,23,61.666666666666664,1.074800290486565,125,62,63,60,-2,1.247219128924647,14,26,30,0,0.15,0.31,0.54,0.16129032258064516,0.25806451612903225,6,1628.0,3,10,36,33,31,-5,2.0548046676563256,2.3822518689135594,9,-2,6
401360855,2021-22,222.0,170,54,224,12,56.666666666666664,1.021021021021021,119,53,66,51,-2,6.649979114420002,9,20,31,-11,0.13793103448275862,0.2413793103448276,0.6206896551724138,0.15384615384615385,0.23076923076923078,9,1423.0,2,8,25,36,26,1,4.96655480858378,3.7904485222727926,14,9,4
401360856,2021-22,222.0,168,58,226,20,56.0,1.009009009009009,121,66,55,47,-19,7.788880963698615,11,21,22,3,0.21348314606741572,0.3258426966292135,0.4606741573033708,0.2,0.32,8,2009.0,4,10,31,33,25,-6,3.39934634239519,3.092939700744029,12,9,7
401360857,2021-22,236.5,177,64,241,13,59.0,0.9978858350951374,117,66,51,60,-6,6.164414002968976,12,24,32,-4,0.20930232558139536,0.18604651162790697,0.6046511627906976,0.2857142857142857,0.17857142857142858,7,96.0,5,9,31,27,28,-3,1.699673171197595,5.018774668537504,16,-12,5
401360858,2021-22,242.0,163,65,228,9,54.333333333333336,0.8980716253443526,113,48,65,50,2,7.586537784494028,9,18,30,-10,0.18181818181818182,0.3522727272727273,0.4659090909090909,0.28,0.28,15,1323.0,5,9,28,35,25,-3,4.189935029992178,3.1480896301660835,14,-12,5
401360859,2021-22,233.5,189,53,242,7,63.0,1.0792291220556745,124,66,58,65,-1,3.559026084010437,14,22,40,-15,0.23469387755102042,0.3163265306122449,0.4489795918367347,0.25806451612903225,0.1935483870967742,11,949.0,2,7,38,29,31,-7,3.8586123009300755,2.6901236325697577,11,-5,8
401360860,2021-22,224.5,170,65,235,8,56.666666666666664,1.0096510764662212,103,54,49,67,13,7.586537784494029,11,23,33,1,0.23529411764705882,0.27058823529411763,0.49411764705882355,0.25,0.21875,5,1252.0,6,8,27,26,32,5,2.6246692913372702,2.486918426677272,9,3,6
401360861,2021-22,220.0,148,50,198,10,49.333333333333336,0.896969696969697,80,40,40,68,28,13.199326582148887,12,28,40,-12,0.2236842105263158,0.3026315789473684,0.47368421052631576,0.3225806451612903,0.16129032258064516,6,1434.0,1,7,18,27,31,13,5.436502143433363,3.188076435869558,14,6,6
401360862,2021-22,241.5,193,68,261,9,64.33333333333333,1.0655624568668047,129,59,70,64,5,4.496912521077347,16,21,41,-18,0.22,0.32,0.46,0.16216216216216217,0.4594594594594595,9,1424.0,6,14,28,35,37,9,3.8586123009300755,2.18454373501773,10,-2,11
401360863,2021-22,214.0,152,51,203,4,50.666666666666664,0.9470404984423676,98,54,44,54,0,4.714045207910317,2,10,39,-24,0.16666666666666666,0.2692307692307692,0.5641025641025641,0.16129032258064516,0.41935483870967744,6,1218.0,3,8,23,24,31,8,3.559026084010437,2.849972095822341,13,6,1
401360864,2021-22,218.5,200,54,254,12,66.66666666666667,1.2204424103737606,135,76,59,65,-11,7.039570693980959,10,26,34,-3,0.22,0.25,0.53,0.21875,0.21875,7,1185.0,6,10,38,30,32,-6,3.39934634239519,2.7678322943439975,10,-1,4
401360865,2021-22,225.5,141,56,197,9,47.0,0.8337028824833703,101,50,51,40,-10,4.96655480858378,5,12,22,-4,0.1891891891891892,0.3108108108108108,0.5,0.35,0.35,6,1526.0,5,12,23,31,20,-3,4.642796092394706,1.977742102228611,7,2,3
401360867,2021-22,218.5,182,46,228,24,60.666666666666664,1.110602593440122,123,53,70,59,6,7.039570693980959,16,28,29,1,0.24175824175824176,0.2857142857142857,0.4725274725274725,0.28125,0.4375,11,1819.0,2,14,24,35,32,8,4.642796092394707,4.887533887427397,19,9,8
401360868,2021-22,243.5,178,61,239,12,59.333333333333336,0.974674880219028,117,60,57,61,1,1.699673171197595,4,15,42,-23,0.17894736842105263,0.3263157894736842,0.49473684210526314,0.1875,0.34375,7,2013.0,6,11,32,31,32,0,0.4714045207910317,3.834615001759658,17,17,3
401360869,2021-22,237.0,152,63,215,38,50.666666666666664,0.8551336146272855,97,45,52,55,10,4.189935029992179,9,20,27,1,0.19753086419753085,0.32098765432098764,0.48148148148148145,0.15625,0.4375,12,565.0,2,13,21,28,32,11,4.546060565661952,2.661131358636046,12,-7,5
401360870,2021-22,213.5,153,60,213,37,51.0,0.955503512880562,105,50,55,48,-2,2.943920288775949,11,25,19,10,0.20253164556962025,0.27848101265822783,0.5189873417721519,0.10714285714285714,0.39285714285714285,9,907.0,0,12,23,28,28,5,2.3570226039551585,2.3692327637631743,11,0,8
401360871,2021-22,221.0,171,52,223,13,57.0,1.0316742081447965,115,58,57,56,-2,0.816496580927726,13,20,34,-12,0.2716049382716049,0.2345679012345679,0.49382716049382713,0.2,0.4,14,1443.0,1,13,25,26,30,5,2.160246899469287,3.9412366781224546,14,6,6
401360872,2021-22,232.5,163,62,225,19,54.333333333333336,0.9347670250896057,115,61,54,48,-13,5.312459150169743,12,21,23,2,0.10989010989010989,0.34065934065934067,0.5494505494505495,0.0,0.25925925925925924,8,1151.0,4,12,31,33,27,-4,2.494438257849294,3.7236279332827573,13,0,7
401360873,2021-22,227.5,202,49,251,0,67.33333333333333,1.183882783882784,137,67,70,65,-2,2.0548046676563256,13,27,33,-1,0.14953271028037382,0.2897196261682243,0.5607476635514018,0.13513513513513514,0.40540540540540543,11,2064.0,6,20,35,35,37,2,0.9428090415820634,6.679638906441837,21,13,9
401360875,2021-22,217.0,160,52,212,8,53.333333333333336,0.9831029185867896,111,53,58,49,-4,3.6817870057290873,9,17,28,-7,0.21686746987951808,0.3253012048192771,0.4578313253012048,0.391304347826087,0.2608695652173913,7,1256.0,5,5,26,34,23,-3,4.642796092394706,2.1756374784186816,9,3,3
401360876,2021-22,232.0,167,64,231,23,55.666666666666664,0.9597701149425287,109,57,52,58,1,2.6246692913372702,13,28,27,4,0.12631578947368421,0.3684210526315789,0.5052631578947369,0.17647058823529413,0.47058823529411764,5,65.0,4,14,29,32,34,5,2.0548046676563256,2.6215842538434653,13,10,7
401360877,2021-22,241.5,188,69,257,24,62.666666666666664,1.0379572118702554,124,62,62,64,2,0.9428090415820634,9,22,41,-18,0.3,0.26666666666666666,0.43333333333333335,0.3793103448275862,0.20689655172413793,6,139.0,1,8,29,32,29,0,1.4142135623730951,3.4394004758626453,14,12,3
401360878,2021-22,223.5,182,55,237,22,60.666666666666664,1.0857568978374348,113,59,54,69,10,6.236095644623236,15,23,42,-15,0.26136363636363635,0.2840909090909091,0.45454545454545453,0.23529411764705882,0.3235294117647059,11,1797.0,3,10,24,30,34,10,4.109609335312651,3.9635924149115365,20,13,7
401360879,2021-22,217.5,163,59,222,1,54.333333333333336,0.9992337164750957,115,55,60,48,-7,4.921607686744467,8,17,29,-10,0.1744186046511628,0.27906976744186046,0.5465116279069767,0.2727272727272727,0.09090909090909091,11,1639.0,5,5,29,35,22,-7,5.312459150169742,3.2302342918505023,13,6,3
401360880,2021-22,229.5,192,54,246,6,64.0,1.1154684095860568,125,62,63,67,5,2.160246899469287,13,24,39,-11,0.21212121212121213,0.2727272727272727,0.5151515151515151,0.20588235294117646,0.23529411764705882,8,1692.0,3,9,32,33,34,2,0.816496580927726,2.0300477211139643,9,3,5
401360881,2021-22,236.0,176,51,227,12,58.666666666666664,0.9943502824858758,117,57,60,59,2,1.247219128924647,11,22,31,-3,0.1956521739130435,0.2826086956521739,0.5217391304347826,0.16666666666666666,0.2,8,2412.0,6,10,32,30,30,-2,0.9428090415820634,2.8189239093913248,12,-9,5
401360882,2021-22,237.0,155,65,220,13,51.666666666666664,0.8720112517580872,100,51,49,55,4,2.494438257849294,8,19,31,-7,0.1875,0.275,0.5375,0.1724137931034483,0.27586206896551724,10,2016.0,5,9,27,24,29,2,2.0548046676563256,2.141788415723769,10,-1,4
401360883,2021-22,234.5,167,62,229,15,55.666666666666664,0.9495380241648899,110,53,57,57,4,1.8856180831641267,9,20,33,-9,0.16091954022988506,0.26436781609195403,0.5747126436781609,0.23076923076923078,0.07692307692307693,7,954.0,4,8,30,31,26,-4,2.160246899469287,2.7276310786138964,9,-5,4
401360884,2021-22,221.5,126,49,175,2,42.0,0.7584650112866818,88,56,32,38,-18,10.198039027185569,6,16,21,-4,0.16923076923076924,0.27692307692307694,0.5538461538461539,0.15,0.3,5,1503.0,2,12,29,16,20,-9,5.436502143433364,2.141787797360627,8,-4,3
401360886,2021-22,224.0,158,43,201,12,52.666666666666664,0.9404761904761905,113,57,56,45,-12,5.436502143433364,11,18,20,5,0.275,0.35,0.375,0.19230769230769232,0.5,7,1712.0,4,11,26,28,26,0,0.9428090415820634,3.0398234718686585,10,-5,8
401360887,2021-22,221.5,173,55,228,23,57.666666666666664,1.0413844996237773,111,60,51,62,2,4.784233364802441,12,17,37,-12,0.26506024096385544,0.24096385542168675,0.4939759036144578,0.3,0.3,7,1279.0,0,7,30,23,30,0,3.299831645537222,2.6891578940426766,9,2,6
401360888,2021-22,219.0,143,38,181,5,47.666666666666664,0.8706240487062404,111,64,47,32,-32,13.072447700751718,9,13,16,0,0.14102564102564102,0.3076923076923077,0.5512820512820513,0.1,0.5,12,528.0,2,11,33,25,20,-13,5.354126134736337,3.2724547823396226,12,8,5
401360889,2021-22,225.5,167,51,218,1,55.666666666666664,0.9874353288987435,120,58,62,47,-11,6.342099196813483,4,13,32,-17,0.1839080459770115,0.2988505747126437,0.5172413793103449,0.2,0.4,8,1043.0,2,10,30,32,25,-5,2.943920288775949,2.719780331645419,11,7,2
401360890,2021-22,236.0,162,47,209,6,54.0,0.9152542372881356,92,41,51,70,29,12.027745701779143,7,19,43,-16,0.19047619047619047,0.2976190476190476,0.5119047619047619,0.1794871794871795,0.41025641025641024,8,1300.0,5,11,19,26,39,20,8.286535263104035,1.8659038619988495,8,0,4
401360891,2021-22,228.0,193,58,251,1,64.33333333333333,1.128654970760234,129,63,66,64,1,1.247219128924647,11,22,33,-2,0.20833333333333334,0.20833333333333334,0.5833333333333334,0.20689655172413793,0.0,7,1703.0,4,7,33,34,29,-4,2.160246899469287,1.644734736840758,9,6,5
401360892,2021-22,222.5,184,50,234,8,61.333333333333336,1.1026217228464419,119,51,68,65,14,7.408703590297622,12,22,38,-11,0.125,0.48214285714285715,0.39285714285714285,0.15,0.525,7,1205.0,3,18,34,38,40,6,2.494438257849294,3.7401414204533157,16,7,7
401360893,2021-22,210.0,158,61,219,2,52.666666666666664,1.0031746031746032,113,58,55,45,-13,5.557777333511022,7,14,29,-13,0.21176470588235294,0.35294117647058826,0.43529411764705883,0.14814814814814814,0.48148148148148145,8,2142.0,3,11,30,28,27,-3,1.247219128924647,1.8421411595303485,10,1,4
401360894,2021-22,229.5,166,54,220,16,55.333333333333336,0.9644153957879448,104,53,51,62,9,4.784233364802441,15,23,35,-8,0.16279069767441862,0.27906976744186046,0.5581395348837209,0.1875,0.3125,10,2041.0,6,10,25,29,32,7,2.8674417556808756,4.133535186758085,15,14,8
401360895,2021-22,219.0,157,55,212,11,52.333333333333336,0.9558599695585996,109,54,55,48,-6,3.0912061651652345,11,17,26,-4,0.14814814814814814,0.2222222222222222,0.6296296296296297,0.20833333333333334,0.20833333333333334,8,905.0,5,5,26,31,24,-2,2.943920288775949,5.181535510763916,17,12,5
401360896,2021-22,233.5,163,49,212,3,54.333333333333336,0.9307637401855817,114,65,49,49,-16,7.542472332656507,4,13,34,-19,0.18072289156626506,0.24096385542168675,0.5783132530120482,0.2,0.28,6,974.0,4,7,33,25,25,-8,3.7712361663282534,2.8427394666640313,13,9,4
401360897,2021-22,217.0,192,63,255,24,64.0,1.1797235023041475,116,59,57,76,17,8.524474568362947,12,24,45,-14,0.2268041237113402,0.27835051546391754,0.4948453608247423,0.225,0.325,8,1255.0,1,13,30,27,40,10,5.557777333511022,2.929457519133885,14,-10,7
401360898,2021-22,228.5,167,51,218,5,55.666666666666664,0.9744711889132021,114,52,62,53,1,4.4969125210773475,12,22,27,-1,0.2,0.29411764705882354,0.5058823529411764,0.18518518518518517,0.2962962962962963,7,946.0,2,8,26,32,27,1,2.6246692913372702,2.565199195692265,11,-1,6
401360899,2021-22,215.5,139,45,184,9,46.333333333333336,0.860015467904099,84,42,42,55,13,6.128258770283412,8,22,24,7,0.1891891891891892,0.32432432432432434,0.4864864864864865,0.26666666666666666,0.43333333333333335,8,112.0,5,14,21,23,30,9,3.8586123009300755,5.530722140540178,17,-17,6
401360900,2021-22,226.5,176,52,228,2,58.666666666666664,1.0360559234731421,122,64,58,54,-10,4.109609335312651,7,21,33,-12,0.2222222222222222,0.28888888888888886,0.4888888888888889,0.21428571428571427,0.32142857142857145,7,1157.0,3,11,34,28,28,-6,2.8284271247461903,3.277150085922009,14,8,5
401360901,2021-22,234.5,160,64,224,22,53.333333333333336,0.9097370291400142,102,53,49,58,5,3.6817870057290873,16,24,30,-2,0.21518987341772153,0.21518987341772153,0.569620253164557,0.16666666666666666,0.23333333333333334,9,1617.0,2,10,27,22,30,3,3.299831645537222,4.229225290880973,15,6,9
401360902,2021-22,223.0,187,55,242,11,62.333333333333336,1.1180866965620329,133,64,69,54,-10,6.236095644623236,12,18,32,-10,0.13592233009708737,0.34951456310679613,0.5145631067961165,0.03125,0.40625,10,1023.0,2,11,34,37,32,-2,2.0548046676563256,2.1512329826757632,9,0,7
401360903,2021-22,225.5,186,41,227,12,62.0,1.099778270509978,125,64,61,61,-3,1.4142135623730951,8,22,33,-5,0.28735632183908044,0.1724137931034483,0.5402298850574713,0.2413793103448276,0.1724137931034483,9,1280.0,2,8,29,29,29,0,0.0,3.518052906862564,14,1,3
401360904,2021-22,227.5,171,52,223,15,57.0,1.0021978021978022,110,57,53,61,4,3.265986323710904,10,25,34,-7,0.19767441860465115,0.2441860465116279,0.5581395348837209,0.23333333333333334,0.23333333333333334,23,956.0,2,7,30,26,30,0,1.8856180831641267,6.103270233602531,23,7,4
401360905,2021-22,233.5,174,45,219,4,58.0,0.9935760171306209,127,71,56,47,-24,9.899494936611665,6,13,29,-11,0.18604651162790697,0.20930232558139536,0.6046511627906976,0.08695652173913043,0.13043478260869565,7,1936.0,9,4,35,28,23,-12,4.9216076867444665,5.498161637673176,18,9,3
401360906,2021-22,215.5,161,61,222,25,53.666666666666664,0.9961330239752514,113,63,50,48,-15,6.649979114420002,4,16,29,-10,0.2727272727272727,0.19480519480519481,0.5324675324675324,0.16666666666666666,0.16666666666666666,9,1043.0,5,9,29,24,24,-5,2.3570226039551585,2.5872881511211596,9,2,2
401360907,2021-22,209.5,161,61,222,1,53.666666666666664,1.0246618933969769,100,46,54,61,15,6.128258770283412,14,24,30,1,0.20481927710843373,0.30120481927710846,0.4939759036144578,0.25,0.14285714285714285,19,1106.0,3,9,24,31,28,4,2.8674417556808756,5.334488519832142,19,-1,8
401360908,2021-22,237.5,207,45,252,1,69.0,1.1621052631578948,138,72,66,69,-3,2.449489742783178,10,21,39,-9,0.17699115044247787,0.35398230088495575,0.4690265486725664,0.21621621621621623,0.35135135135135137,7,2256.0,1,12,39,37,37,-2,0.9428090415820634,5.236347766663705,18,-15,7
401360909,2021-22,239.0,171,70,241,5,57.0,0.9539748953974896,115,55,60,56,1,2.160246899469287,9,14,38,-20,0.18681318681318682,0.3076923076923077,0.5054945054945055,0.09375,0.34375,10,1438.0,3,14,31,28,32,1,1.699673171197595,2.8118577381868253,13,-8,5
401360910,2021-22,219.0,158,62,220,10,52.666666666666664,0.9619482496194824,113,60,53,45,-15,6.128258770283412,8,16,21,3,0.2682926829268293,0.35365853658536583,0.3780487804878049,0.20833333333333334,0.375,9,830.0,5,8,28,30,24,-4,2.494438257849294,2.5814980595392583,10,3,3
401360911,2021-22,218.5,154,47,201,10,51.333333333333336,0.9397406559877955,105,46,59,49,3,5.557777333511022,9,20,29,-9,0.05747126436781609,0.3218390804597701,0.6206896551724138,0.10344827586206896,0.41379310344827586,5,2652.0,3,13,24,34,29,5,4.08248290463863,3.4046152438532156,13,11,6
401360912,2021-22,226.0,184,63,247,2,61.333333333333336,1.0855457227138643,113,57,56,71,14,6.847546194724712,16,31,35,1,0.1595744680851064,0.22340425531914893,0.6170212765957447,0.07692307692307693,0.28205128205128205,5,1167.0,5,10,26,29,39,13,5.557777333511022,2.475646689374767,12,7,8
401360913,2021-22,231.0,195,34,229,33,65.0,1.1255411255411256,134,72,62,61,-11,4.96655480858378,9,26,29,3,0.18446601941747573,0.3106796116504854,0.5048543689320388,0.08108108108108109,0.43243243243243246,9,67.0,5,11,35,31,37,2,2.494438257849294,2.521780125229002,9,-5,5
401360914,2021-22,214.0,158,63,221,8,52.666666666666664,0.9844236760124611,106,42,64,52,10,8.993825042154693,13,17,30,-8,0.2073170731707317,0.3170731707317073,0.47560975609756095,0.2916666666666667,0.16666666666666666,6,2425.0,4,10,23,35,24,1,5.436502143433363,2.683594127138466,9,-2,6
401360915,2021-22,236.0,178,58,236,36,59.333333333333336,1.0056497175141244,122,67,55,56,-11,5.436502143433364,6,15,35,-14,0.2159090909090909,0.22727272727272727,0.5568181818181818,0.13333333333333333,0.3,9,1376.0,3,13,29,29,30,1,0.4714045207910317,3.082919968432557,12,10,3
401360916,2021-22,228.5,158,58,216,26,52.666666666666664,0.9219547775346463,102,45,57,56,11,5.436502143433364,14,20,34,-12,0.2236842105263158,0.18421052631578946,0.5921052631578947,0.2222222222222222,0.14814814814814814,5,907.0,6,8,20,29,27,7,3.858612300930075,2.2687821404348507,10,8,6
401360917,2021-22,223.5,171,64,235,1,57.0,1.0201342281879195,125,70,55,46,-24,9.899494936611665,8,20,22,2,0.18681318681318682,0.31868131868131866,0.4945054945054945,0.07692307692307693,0.3076923076923077,8,904.0,6,10,37,28,26,-11,4.784233364802441,2.7263203893977193,10,0,4
401360918,2021-22,231.5,210,60,270,2,70.0,1.2095032397408207,134,62,72,76,14,5.887840577551898,11,25,45,-14,0.19444444444444445,0.2777777777777778,0.5277777777777778,0.11627906976744186,0.3488372093023256,8,961.0,4,10,33,32,43,10,4.96655480858378,2.6387530675452164,11,0,6
401360919,2021-22,228.0,155,53,208,1,51.666666666666664,0.9064327485380117,105,47,58,50,3,4.642796092394707,15,23,20,10,0.323943661971831,0.16901408450704225,0.5070422535211268,0.25,0.16666666666666666,9,1543.0,2,8,20,27,24,4,2.8674417556808756,2.6277846929365962,10,-4,7
401360920,2021-22,223.0,149,48,197,9,49.666666666666664,0.890881913303438,104,49,55,45,-4,4.109609335312651,6,12,32,-19,0.12048192771084337,0.3253012048192771,0.5542168674698795,0.08,0.28,7,1104.0,4,6,27,31,25,-2,2.494438257849294,2.140469255948959,10,7,4
401360921,2021-22,223.0,184,47,231,18,61.333333333333336,1.100149476831091,136,78,58,48,-30,12.472191289246473,8,16,26,-4,0.25555555555555554,0.2111111111111111,0.5333333333333333,0.16,0.24,7,1215.0,2,9,36,29,25,-11,4.546060565661952,4.135597983367909,18,16,5
401360922,2021-22,214.0,161,53,214,15,53.666666666666664,1.0031152647975077,107,56,51,54,-2,2.0548046676563256,11,20,29,-4,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.1935483870967742,0.45161290322580644,7,1203.0,4,15,27,27,31,4,1.8856180831641267,1.9927590008262788,8,6,5
401360923,2021-22,228.0,156,55,211,22,52.0,0.9122807017543859,111,48,63,45,-3,7.874007874011811,11,20,18,9,0.09195402298850575,0.3448275862068966,0.5632183908045977,0.125,0.25,7,1438.0,4,11,27,36,24,-3,5.0990195135927845,3.151355697091624,13,11,5
401360924,2021-22,234.0,178,53,231,14,59.333333333333336,1.0142450142450143,119,57,62,59,2,2.0548046676563256,11,19,35,-11,0.17582417582417584,0.24175824175824176,0.5824175824175825,0.20689655172413793,0.20689655172413793,11,61.0,5,9,29,33,29,0,1.8856180831641267,3.5136536740597957,13,-1,5
401360925,2021-22,217.5,164,55,219,22,54.666666666666664,1.0053639846743294,107,54,53,57,3,1.699673171197595,10,22,28,1,0.14444444444444443,0.36666666666666664,0.4888888888888889,0.2222222222222222,0.18518518518518517,6,437.0,6,9,33,30,27,-6,2.449489742783178,1.4542325274065746,6,-1,4
401360926,2021-22,229.5,168,42,210,0,56.0,0.9760348583877996,115,54,61,53,-1,3.559026084010437,8,16,32,-11,0.14130434782608695,0.32608695652173914,0.532608695652174,0.17857142857142858,0.2857142857142857,4,2494.0,3,10,31,33,28,-3,2.0548046676563256,1.411251028090224,6,1,5
401360928,2021-22,223.0,166,56,222,26,55.333333333333336,0.992526158445441,120,62,58,46,-16,6.79869268479038,6,10,34,-22,0.2345679012345679,0.18518518518518517,0.5802469135802469,0.16666666666666666,0.25,6,1326.0,2,7,28,29,24,-4,2.160246899469287,1.5975579691583102,7,-2,3
401360929,2021-22,222.5,138,54,192,12,46.0,0.8269662921348314,88,44,44,50,6,2.8284271247461903,7,18,29,-8,0.11392405063291139,0.3670886075949367,0.5189873417721519,0.1724137931034483,0.4482758620689655,5,808.0,5,11,21,29,29,8,3.7712361663282534,2.335220557786294,8,6,6
401360930,2021-22,231.5,164,41,205,28,54.666666666666664,0.9445644348452124,113,52,61,51,-1,4.4969125210773475,7,17,28,-5,0.11702127659574468,0.39361702127659576,0.48936170212765956,0.20689655172413793,0.4827586206896552,12,1057.0,6,18,26,39,29,3,5.557777333511022,4.395943900140948,16,-7,3
401360931,2021-22,233.5,177,52,229,19,59.0,1.0107066381156318,105,60,45,72,12,11.045361017187261,14,29,37,-2,0.17204301075268819,0.2903225806451613,0.5376344086021505,0.1891891891891892,0.24324324324324326,9,2689.0,1,13,29,27,37,8,4.320493798938574,2.8039073023011016,13,6,7
401360932,2021-22,228.5,163,57,220,11,54.333333333333336,0.9511305616338439,107,57,50,56,-1,3.091206165165235,9,17,33,-10,0.17647058823529413,0.2823529411764706,0.5411764705882353,0.0967741935483871,0.2903225806451613,11,1118.0,9,8,30,24,31,1,3.0912061651652345,3.560597415333785,13,2,5
401360933,2021-22,231.5,163,50,213,7,54.333333333333336,0.9388048956083513,120,52,68,43,-9,10.338708279513881,9,18,23,-3,0.2,0.2125,0.5875,0.15,0.1,7,71.0,8,6,24,36,20,-4,6.79869268479038,3.0109079812368003,11,-7,4
401360934,2021-22,218.5,159,47,206,1,53.0,0.9702517162471396,106,56,50,53,-3,2.449489742783178,16,19,31,-9,0.17045454545454544,0.375,0.45454545454545453,0.20689655172413793,0.3793103448275862,6,438.0,3,9,30,29,29,-1,0.4714045207910317,2.443476726387361,11,11,9
401360935,2021-22,229.5,186,60,246,26,62.0,1.0806100217864925,121,64,57,65,1,3.559026084010437,9,19,42,-19,0.1935483870967742,0.22580645161290322,0.5806451612903226,0.27586206896551724,0.06896551724137931,9,1558.0,2,10,30,34,29,-1,2.160246899469287,2.7955238350614535,11,3,4
401360936,2021-22,216.5,173,65,238,11,57.666666666666664,1.0654349499615088,110,52,58,63,11,4.4969125210773475,6,17,40,-17,0.18478260869565216,0.34782608695652173,0.4673913043478261,0.14705882352941177,0.35294117647058826,8,1011.0,2,12,26,32,34,8,3.39934634239519,2.056437929568628,8,3,3
401360937,2021-22,226.5,177,41,218,5,59.0,1.0419426048565121,124,76,48,53,-23,12.192894105447921,10,21,28,-3,0.14130434782608695,0.2717391304347826,0.5869565217391305,0.10714285714285714,0.25,6,982.0,2,9,40,24,28,-12,6.79869268479038,2.3094487911638706,9,9,5
401360938,2021-22,233.5,184,40,224,4,61.333333333333336,1.0506780870806567,118,54,64,66,12,5.2493385826745405,12,24,36,-6,0.22826086956521738,0.22826086956521738,0.5434782608695652,0.19444444444444445,0.3611111111111111,7,2358.0,4,12,26,30,36,10,4.109609335312651,5.381954164605646,18,16,7
401360939,2021-22,238.5,182,47,229,4,60.666666666666664,1.0174703004891683,116,58,58,66,8,3.7712361663282534,12,19,41,-16,0.14583333333333334,0.2916666666666667,0.5625,0.21212121212121213,0.2727272727272727,9,1382.0,4,10,30,33,33,3,1.4142135623730951,4.677120481663906,16,-8,6
401360940,2021-22,215.5,169,45,214,11,56.333333333333336,1.045630317092034,117,50,67,52,2,7.586537784494028,11,24,26,0,0.25301204819277107,0.25301204819277107,0.4939759036144578,0.18518518518518517,0.25925925925925924,8,2073.0,2,11,23,33,27,4,4.109609335312651,3.887134229122777,15,12,7
401360941,2021-22,231.5,177,45,222,9,59.0,1.019438444924406,113,62,51,64,2,5.715476066494082,7,22,38,-12,0.2159090909090909,0.20454545454545456,0.5795454545454546,0.32142857142857145,0.03571428571428571,12,1140.0,5,4,34,26,28,-6,3.39934634239519,4.6965411049470385,14,-10,3
401360942,2021-22,216.5,161,47,208,1,53.666666666666664,0.99153194765204,113,49,64,48,-1,7.3181661333667165,8,21,25,-2,0.19753086419753085,0.2222222222222222,0.5802469135802469,0.16,0.24,8,79.0,3,6,24,32,25,1,3.559026084010437,2.55574006311933,9,-6,5
401360943,2021-22,236.5,192,63,255,12,64.0,1.0824524312896406,137,74,63,55,-19,7.788880963698615,6,16,36,-17,0.28888888888888886,0.18888888888888888,0.5222222222222223,0.25925925925925924,0.25925925925925924,7,1379.0,6,9,30,33,27,-3,2.449489742783178,1.8047421620392856,8,-1,4
